contig_id	mean_contig	cluster_id	nucl_freq.gc	length	NA	color
NODE_16256_length_1337_cov_1.940718	3.529	16	59.0875093492895	1337	1other	1other
NODE_16257_length_1337_cov_1.929017	3.731	38	64.4727000747943	1337	1other	1other
NODE_16258_length_1337_cov_1.737910	3.198	2	60.5124340617935	1337	1other	1other
NODE_16259_length_1336_cov_4.145980	9.981	2	63.7724550898204	1336	1other	1other
NODE_1626_length_18096_cov_6.104983	10.343	7	62.1905393457118	18096	1other	1other
NODE_16260_length_1336_cov_3.550351	5.856	14	57.559880239521	1336	1other	1other
NODE_16261_length_1336_cov_3.495706	7.045	14	59.5059880239521	1336	1other	1other
NODE_16262_length_1336_cov_3.263856	6.694	2	71.3323353293413	1336	1other	1other
NODE_16263_length_1336_cov_3.209212	5.535	12	71.6317365269461	1336	1other	1other
NODE_16264_length_1336_cov_3.025761	5.94	14	61.377245508982	1336	1other	1other
NODE_16265_length_1336_cov_2.883685	4.588	14	63.9221556886228	1336	1other	1other
NODE_16266_length_1336_cov_2.862607	5.357	14	62.874251497006	1336	1other	1other
NODE_16267_length_1336_cov_2.856362	5.773	2	63.997005988024	1336	1other	1other
NODE_16268_length_1336_cov_2.850117	5.414	38	63.0988023952096	1336	1other	1other
NODE_16269_length_1336_cov_2.612802	5.493	2	68.2503770739065	1336	1other	1other
NODE_1627_length_18086_cov_5.726416	10.408	21	65.7455798954743	18086	1other	1other
NODE_16270_length_1336_cov_2.524590	4.251	38	68.188622754491	1336	1other	1other
NODE_16271_length_1336_cov_2.385636	4.571	12	73.2784431137725	1336	1other	1other
NODE_16272_length_1336_cov_2.264637	5.536	14	62.0508982035928	1336	1other	1other
NODE_16273_length_1336_cov_2.256831	3.925	38	75.1497005988024	1336	1other	1other
NODE_16274_length_1336_cov_2.229508	3.751	38	70.7390648567119	1336	1other	1other
NODE_16275_length_1336_cov_2.170180	3.409	14	54.9773755656109	1336	1other	1other
NODE_16276_length_1336_cov_2.167838	4.335	14	64.8203592814371	1336	1other	1other
NODE_16277_length_1336_cov_1.938329	4.096	30	62.3502994011976	1336	1other	1other
NODE_16278_length_1336_cov_1.931304	3.419	14	65.8814589665653	1336	1other	1other
NODE_16279_length_1336_cov_1.879781	3.135	14	63.1221719457014	1336	1other	1other
NODE_1628_length_18082_cov_23.905531	36.706	34	50.2986395310253	18082	1other	1other
NODE_16280_length_1336_cov_1.743950	3.185	38	71.1077844311377	1336	1other	1other
NODE_16281_length_1336_cov_1.290398	2.247	38	68.8536953242836	1336	1other	1other
NODE_16282_length_1335_cov_43.392969	67.268	31	66.5917602996255	1335	1other	1other
NODE_16283_length_1335_cov_26.961719	42.758	11	50.561797752809	1335	1other	1other
NODE_16284_length_1335_cov_4.387500	7.032	14	60.2996254681648	1335	1other	1other
NODE_16285_length_1335_cov_3.576563	5.683	14	60.2996254681648	1335	1other	1other
NODE_16286_length_1335_cov_2.812500	5.002	38	66.2921348314607	1335	1other	1other
NODE_16287_length_1335_cov_2.767969	4.525	14	58.8679245283019	1335	1other	1other
NODE_16288_length_1335_cov_2.656250	4.688	14	63.1460674157303	1335	1other	1other
NODE_16289_length_1335_cov_2.486719	4.121	16	56.9811320754717	1335	1other	1other
NODE_1629_length_18078_cov_21.804639	34.576	34	51.0620643876535	18078	1other	1other
NODE_16290_length_1335_cov_2.383594	4.362	14	63.0711610486891	1335	1other	1other
NODE_16291_length_1335_cov_2.225781	3.903	38	75.3558052434457	1335	1other	1other
NODE_16292_length_1335_cov_2.178125	3.785	38	74.0074906367041	1335	1other	1other
NODE_16293_length_1335_cov_2.131250	5.452	38	66.5660377358491	1335	1other	1other
NODE_16294_length_1335_cov_2.100000	3.504	16	58.8014981273408	1335	1other	1other
NODE_16295_length_1335_cov_2.084375	3.445	2	63.8202247191011	1335	1other	1other
NODE_16296_length_1335_cov_1.771094	3.359	14	57.2284644194757	1335	1other	1other
NODE_16297_length_1335_cov_1.649219	2.721	18	56.6792452830189	1335	1other	1other
NODE_16298_length_1335_cov_1.618750	2.821	38	67.1161048689139	1335	1other	1other
NODE_16299_length_1335_cov_1.490625	2.69	2	65.9176029962547	1335	1other	1other
NODE_163_length_177163_cov_74.975806	122.526352941176	22	49.1552499816543	177163	ascomycete	ascomycete
NODE_1630_length_18065_cov_21.035702	34.141	34	50.7389980625519	18065	1other	1other
NODE_16300_length_1334_cov_9.447224	12.504	5	59.8200899550225	1334	1other	1other
NODE_16301_length_1334_cov_3.524629	5.833	14	55.2473763118441	1334	1other	1other
NODE_16302_length_1334_cov_3.517592	6.016	14	64.9175412293853	1334	1other	1other
NODE_16303_length_1334_cov_3.462862	6.422	38	69.4864048338369	1334	1other	1other
NODE_16304_length_1334_cov_3.261142	5.894	38	68.5907046476762	1334	1other	1other
NODE_16305_length_1334_cov_3.254887	5.909	14	63.568215892054	1334	1other	1other
NODE_16306_length_1334_cov_3.236904	5.403	38	68.4407796101949	1334	1other	1other
NODE_16307_length_1334_cov_2.974199	5.084	14	62.2938530734633	1334	1other	1other
NODE_16308_length_1334_cov_2.869429	4.8	12	75.4531722054381	1334	1other	1other
NODE_16309_length_1334_cov_2.700547	4.288	14	61.3943028485757	1334	1other	1other
NODE_1631_length_18053_cov_184.602234	287.354	4	55.0877970420429	18053	1other	1other
NODE_16310_length_1334_cov_2.672400	4.682	14	58.5457271364318	1334	1other	1other
NODE_16311_length_1334_cov_2.501955	4.394	38	67.3163418290855	1334	1other	1other
NODE_16312_length_1334_cov_2.418296	3.951	14	58.095952023988	1334	1other	1other
NODE_16313_length_1334_cov_2.415950	4.625	2	65.6012176560122	1334	1other	1other
NODE_16314_length_1334_cov_2.322127	3.993	12	69.9400299850075	1334	1other	1other
NODE_16315_length_1334_cov_1.973417	3.726	14	62.8185907046477	1334	1other	1other
NODE_16316_length_1334_cov_1.932760	5.128	38	70.9145427286357	1334	1other	1other
NODE_16317_length_1334_cov_1.720094	3.375	38	68.202416918429	1334	1other	1other
NODE_16318_length_1334_cov_1.558249	2.733	16	60.2698650674663	1334	1other	1other
NODE_16319_length_1333_cov_22.258216	34.217	31	70.1425356339085	1333	1other	1other
NODE_1632_length_18030_cov_20.795716	33.642	34	50.216306156406	18030	1other	1other
NODE_16320_length_1333_cov_12.567293	19.482	31	69.0172543135784	1333	1other	1other
NODE_16321_length_1333_cov_3.813772	6.25	14	56.8642160540135	1333	1other	1other
NODE_16322_length_1333_cov_3.528169	6.899	2	68.1170292573143	1333	1other	1other
NODE_16323_length_1333_cov_3.517214	7.304	38	73.44336084021	1333	1other	1other
NODE_16324_length_1333_cov_3.472613	5.699	14	56.3390847711928	1333	1other	1other
NODE_16325_length_1333_cov_3.424100	5.811	12	71.7929482370593	1333	1other	1other
NODE_16326_length_1333_cov_3.172926	5.179	38	71.7929482370593	1333	1other	1other
NODE_16327_length_1333_cov_3.040689	5.553	2	69.3923480870218	1333	1other	1other
NODE_16328_length_1333_cov_3.014867	4.98	14	61.4403600900225	1333	1other	1other
NODE_16329_length_1333_cov_2.886541	5.77	2	65.4913728432108	1333	1other	1other
NODE_1633_length_18024_cov_20.823752	33.741	34	50.8044829116733	18024	1other	1other
NODE_16330_length_1333_cov_2.837246	4.369	38	65.6414103525882	1333	1other	1other
NODE_16331_length_1333_cov_2.745696	4.696	12	71.4928732183046	1333	1other	1other
NODE_16332_length_1333_cov_2.687793	5.031	2	57.1642910727682	1333	1other	1other
NODE_16333_length_1333_cov_2.637715	4.722	38	66.3915978994749	1333	1other	1other
NODE_16334_length_1333_cov_2.595462	4.967	38	71.0427606901725	1333	1other	1other
NODE_16335_length_1333_cov_2.339593	4.306	12	71.7179294823706	1333	1other	1other
NODE_16336_length_1333_cov_2.312989	5.457	2	63.9909977494374	1333	1other	1other
NODE_16337_length_1333_cov_1.972613	3.277	38	66.6166541635409	1333	1other	1other
NODE_16338_length_1333_cov_1.935055	4.11	12	71.1177794448612	1333	1other	1other
NODE_16339_length_1333_cov_1.856808	3.618	38	65.1912978244561	1333	1other	1other
NODE_1634_length_18020_cov_4.954523	10.011	21	68.0747767857143	18020	1other	1other
NODE_16340_length_1333_cov_1.724570	2.684	16	49.2123030757689	1333	1other	1other
NODE_16341_length_1332_cov_3.423649	6.914	12	72.2222222222222	1332	1other	1other
NODE_16342_length_1332_cov_3.206735	5.129	14	58.1831831831832	1332	1other	1other
NODE_16343_length_1332_cov_3.080658	7.163	2	66.4414414414414	1332	1other	1other
NODE_16344_length_1332_cov_3.057948	5.192	14	62.5567322239032	1332	1other	1other
NODE_16345_length_1332_cov_2.954581	5.402	29	27.1021021021021	1332	1other	1other
NODE_16346_length_1332_cov_2.948316	5.155	38	64.4894894894895	1332	1other	1other
NODE_16347_length_1332_cov_2.946750	5.303	38	68.5435435435435	1332	1other	1other
NODE_16348_length_1332_cov_2.942835	4.763	12	78.8199697428139	1332	1other	1other
NODE_16349_length_1332_cov_2.906813	5.466	14	66.7417417417417	1332	1other	1other
NODE_1635_length_17990_cov_29.431726	48.572	25	64.0689271817676	17990	1other	1other
NODE_16350_length_1332_cov_2.833986	5.617	2	66.5915915915916	1332	1other	1other
NODE_16351_length_1332_cov_2.613156	4.113	14	56.981981981982	1332	1other	1other
NODE_16352_length_1332_cov_2.568520	4.486	14	58.3333333333333	1332	1other	1other
NODE_16353_length_1332_cov_2.228661	4.005	14	56.6066066066066	1332	1other	1other
NODE_16354_length_1332_cov_2.194205	3.595	14	61.8618618618619	1332	1other	1other
NODE_16355_length_1332_cov_2.049334	3.308	38	66.5165165165165	1332	1other	1other
NODE_16356_length_1332_cov_1.915427	3.664	12	68.6936936936937	1332	1other	1other
NODE_16357_length_1332_cov_1.898199	3.368	12	72.4659606656581	1332	1other	1other
NODE_16358_length_1332_cov_1.848081	3.374	38	68.018018018018	1332	1other	1other
NODE_16359_length_1332_cov_1.779170	3.173	38	70.4204204204204	1332	1other	1other
NODE_1636_length_17955_cov_29.703855	47.629	25	69.8291795015402	17955	1other	1other
NODE_16360_length_1332_cov_1.634299	2.755	14	59.6822995461422	1332	1other	1other
NODE_16361_length_1332_cov_1.523884	2.665	38	65.9159159159159	1332	1other	1other
NODE_16362_length_1332_cov_1.346907	3.654	38	68.6186186186186	1332	1other	1other
NODE_16363_length_1331_cov_69.287618	10.995	8	8.79038317054846	1331	ascomycete	ascomycete
NODE_16364_length_1331_cov_6.676332	10.518	29	26.8219383921863	1331	1other	1other
NODE_16365_length_1331_cov_3.898903	8.499	2	66.2659654395192	1331	1other	1other
NODE_16366_length_1331_cov_3.398119	6.109	14	56.0480841472577	1331	1other	1other
NODE_16367_length_1331_cov_3.296238	5.158	14	59.9549211119459	1331	1other	1other
NODE_16368_length_1331_cov_2.784483	5.503	38	66.1157024793388	1331	1other	1other
NODE_16369_length_1331_cov_2.567398	4.44	2	67.0172802404207	1331	1other	1other
NODE_1637_length_17954_cov_8.790882	14.443	6	60.827670714047	17954	1other	1other
NODE_16370_length_1331_cov_2.515674	4.709	38	67.2426746806912	1331	1other	1other
NODE_16371_length_1331_cov_2.435737	7.328	0	53.8692712246431	1331	1other	1other
NODE_16372_length_1331_cov_2.432602	3.836	38	71.2246431254696	1331	1other	1other
NODE_16373_length_1331_cov_2.404389	3.707	38	67.3178061607814	1331	1other	1other
NODE_16374_length_1331_cov_2.213166	3.953	38	74.4890234670704	1331	1other	1other
NODE_16375_length_1331_cov_2.080721	4.117	38	65.6320968962907	1331	1other	1other
NODE_16376_length_1331_cov_2.054075	3.859	38	69.9474079639369	1331	1other	1other
NODE_16377_length_1331_cov_1.872257	3.327	16	58.9782118707739	1331	1other	1other
NODE_16378_length_1330_cov_15.869020	28.721	8	5.33834586466165	1330	ascomycete	ascomycete
NODE_16379_length_1330_cov_3.457255	6.566	38	73.0827067669173	1330	1other	1other
NODE_1638_length_17945_cov_21.912409	35.322	34	49.9303427138479	17945	1other	1other
NODE_16380_length_1330_cov_3.327059	5.404	1	53.609022556391	1330	1other	1other
NODE_16381_length_1330_cov_3.321569	7.532	2	70.4511278195489	1330	1other	1other
NODE_16382_length_1330_cov_3.249412	9.366	2	65.3383458646616	1330	1other	1other
NODE_16383_length_1330_cov_3.058824	5.559	38	66.7669172932331	1330	1other	1other
NODE_16384_length_1330_cov_2.970196	4.621	38	67.1428571428571	1330	1other	1other
NODE_16385_length_1330_cov_2.832157	5.176	30	62.5563909774436	1330	1other	1other
NODE_16386_length_1330_cov_2.800000	4.782	38	65.5639097744361	1330	1other	1other
NODE_16387_length_1330_cov_2.533333	5.837	12	67.0676691729323	1330	1other	1other
NODE_16388_length_1330_cov_2.221961	4.128	2	68.7218045112782	1330	1other	1other
NODE_16389_length_1330_cov_2.080784	4.174	38	66.4393939393939	1330	1other	1other
NODE_1639_length_17934_cov_20.561329	33.182	34	50.0557600089216	17934	1other	1other
NODE_16390_length_1330_cov_2.069804	3.409	14	58.796992481203	1330	1other	1other
NODE_16391_length_1330_cov_1.992941	3.394	14	56.8939393939394	1330	1other	1other
NODE_16392_length_1330_cov_1.788235	4.283	2	62.5563909774436	1330	1other	1other
NODE_16393_length_1329_cov_9.660911	16.144	31	62.979683972912	1329	1other	1other
NODE_16394_length_1329_cov_3.806122	6.107	14	55.379984951091	1329	1other	1other
NODE_16395_length_1329_cov_3.194662	5.12	14	61.5500376222724	1329	1other	1other
NODE_16396_length_1329_cov_2.989796	5.031	2	68.4725357411588	1329	1other	1other
NODE_16397_length_1329_cov_2.814757	5.201	12	69.3754702784048	1329	1other	1other
NODE_16398_length_1329_cov_2.716641	4.932	38	74.5673438675696	1329	1other	1other
NODE_16399_length_1329_cov_2.590267	4.986	38	65.0112866817156	1329	1other	1other
NODE_164_length_176370_cov_102.052293	166.516941176471	36	70.6041867589493	176370	1other	1other
NODE_1640_length_17929_cov_42.401589	63.77	39	21.0831613586926	17929	ascomycete	ascomycete
NODE_16400_length_1329_cov_2.325746	3.866	14	50.1881113619263	1329	1other	1other
NODE_16401_length_1329_cov_2.280220	4.079	2	68.7735139202408	1329	1other	1other
NODE_16402_length_1329_cov_2.155416	4.236	14	60.7223476297968	1329	1other	1other
NODE_16403_length_1329_cov_1.914443	4.246	38	71.7080511662904	1329	1other	1other
NODE_16404_length_1329_cov_1.854788	2.926	14	55.3047404063205	1329	1other	1other
NODE_16405_length_1329_cov_1.710361	3.416	12	70.1279157261099	1329	1other	1other
NODE_16406_length_1328_cov_18.121760	28.038	0	60.6927710843374	1328	1other	1other
NODE_16407_length_1328_cov_14.514533	24.442	31	62.5753012048193	1328	1other	1other
NODE_16408_length_1328_cov_4.594658	8.752	12	71.0090361445783	1328	1other	1other
NODE_16409_length_1328_cov_4.254517	7.402	21	68.9759036144578	1328	1other	1other
NODE_1641_length_17925_cov_6.263346	11.089	5	64.0301423388222	17925	1other	1other
NODE_16410_length_1328_cov_4.218382	7.559	38	68.6746987951807	1328	1other	1other
NODE_16411_length_1328_cov_4.096622	7.66	2	67.5451807228916	1328	1other	1other
NODE_16412_length_1328_cov_2.963079	4.676	14	60.0150602409639	1328	1other	1other
NODE_16413_length_1328_cov_2.858602	5.143	14	62.4246987951807	1328	1other	1other
NODE_16414_length_1328_cov_2.821681	5.005	2	69.2018072289157	1328	1other	1other
NODE_16415_length_1328_cov_2.721917	5.959	2	66.6919575113809	1328	1other	1other
NODE_16416_length_1328_cov_2.707777	4.376	14	56.7771084337349	1328	1other	1other
NODE_16417_length_1328_cov_2.655145	4.541	2	63.5542168674699	1328	1other	1other
NODE_16418_length_1328_cov_2.609584	4.447	38	63.7048192771084	1328	1other	1other
NODE_16419_length_1328_cov_2.582875	4.034	14	60.9939759036145	1328	1other	1other
NODE_1642_length_17920_cov_21.106297	34.103	34	50.5915178571429	17920	1other	1other
NODE_16420_length_1328_cov_2.458759	4.791	12	66.7168674698795	1328	1other	1other
NODE_16421_length_1328_cov_2.368421	5.355	38	73.7951807228916	1328	1other	1other
NODE_16422_length_1328_cov_2.278869	3.907	14	60.4668674698795	1328	1other	1other
NODE_16423_length_1328_cov_2.231736	4.229	38	66.1608497723824	1328	1other	1other
NODE_16424_length_1328_cov_2.134328	3.553	14	60.2427921092564	1328	1other	1other
NODE_16425_length_1328_cov_1.950511	4.061	38	69.0512048192771	1328	1other	1other
NODE_16426_length_1327_cov_9.095126	14.822	2	61.9442351168048	1327	1other	1other
NODE_16427_length_1327_cov_7.439465	10.33	29	28.6360211002261	1327	1other	1other
NODE_16428_length_1327_cov_7.193396	12.538	38	64.8078372268274	1327	1other	1other
NODE_16429_length_1327_cov_3.896226	6.485	38	69.9321778447626	1327	1other	1other
NODE_1643_length_17920_cov_6.165127	11.346	5	66.6201117318436	17920	1other	1other
NODE_16430_length_1327_cov_3.354560	5.588	14	60.8892238131123	1327	1other	1other
NODE_16431_length_1327_cov_3.227987	6.662	21	71.1379050489827	1327	1other	1other
NODE_16432_length_1327_cov_2.986635	8.112	14	64.3556895252449	1327	1other	1other
NODE_16433_length_1327_cov_2.815252	8.147	2	68.3496608892238	1327	1other	1other
NODE_16434_length_1327_cov_2.767296	5.045	38	66.8944570994685	1327	1other	1other
NODE_16435_length_1327_cov_2.757862	4.974	2	69.2539562923888	1327	1other	1other
NODE_16436_length_1327_cov_2.681604	4.379	14	62.6224566691786	1327	1other	1other
NODE_16437_length_1327_cov_2.578616	4.172	38	68.1093394077449	1327	1other	1other
NODE_16438_length_1327_cov_2.485063	4.782	38	67.370007535795	1327	1other	1other
NODE_16439_length_1327_cov_2.276730	4.272	14	59.6834966088922	1327	1other	1other
NODE_1644_length_17842_cov_21.689549	34.895	34	50.157817607936	17842	1other	1other
NODE_16440_length_1327_cov_2.108491	3.837	12	71.2886209495102	1327	1other	1other
NODE_16441_length_1327_cov_2.005503	3.689	16	53.051996985682	1327	1other	1other
NODE_16442_length_1327_cov_1.940252	3.829	2	67.8221552373775	1327	1other	1other
NODE_16443_length_1327_cov_1.859277	3.079	38	66.9703872437358	1327	1other	1other
NODE_16444_length_1327_cov_1.853774	3.376	14	62.6224566691786	1327	1other	1other
NODE_16445_length_1326_cov_17.756884	28.265	11	54.6757164404223	1326	1other	1other
NODE_16446_length_1326_cov_6.876475	12.838	38	65.0829562594269	1326	1other	1other
NODE_16447_length_1326_cov_4.365854	8.502	38	73.6802413273002	1326	1other	1other
NODE_16448_length_1326_cov_3.713611	6.287	14	61.5501519756839	1326	1other	1other
NODE_16449_length_1326_cov_3.582219	8.106	2	64.1779788838612	1326	1other	1other
NODE_1645_length_17724_cov_20.257174	32.692	34	51.1735499887159	17724	1other	1other
NODE_16450_length_1326_cov_3.045633	6.13	12	71.4932126696833	1326	1other	1other
NODE_16451_length_1326_cov_2.980330	6.066	38	65.9879336349925	1326	1other	1other
NODE_16452_length_1326_cov_2.775767	5.115	14	63.8009049773756	1326	1other	1other
NODE_16453_length_1326_cov_2.726200	4.167	12	72.7752639517345	1326	1other	1other
NODE_16454_length_1326_cov_2.624705	4.865	2	68.6274509803922	1326	1other	1other
NODE_16455_length_1326_cov_2.560976	4.574	38	64.1025641025641	1326	1other	1other
NODE_16456_length_1326_cov_2.408340	4.224	0	54.2232277526395	1326	1other	1other
NODE_16457_length_1326_cov_2.339103	6.492	2	63.3484162895928	1326	1other	1other
NODE_16458_length_1326_cov_2.236035	4.513	38	67.6470588235294	1326	1other	1other
NODE_16459_length_1326_cov_2.195909	3.502	16	62.7450980392157	1326	1other	1other
NODE_1646_length_17723_cov_20.167195	32.496	34	52.3669807594651	17723	1other	1other
NODE_16460_length_1326_cov_2.194335	4.484	2	69.2307692307692	1326	1other	1other
NODE_16461_length_1326_cov_2.167585	3.455	38	63.3738601823708	1326	1other	1other
NODE_16462_length_1326_cov_2.018883	4.424	12	71.342383107089	1326	1other	1other
